Delta,J,absmin_cos,energy,h,min_cos,state,t
0.0,0.5714285714285714,0.812218045112782,-1.4024927879973856,0.6666666666666666,0.812218045112782,1,1
0.04081632653061224,0.5714285714285714,0.8147218045112782,-1.40399641965518,0.6666666666666666,0.8147218045112782,1,1
0.08163265306122448,0.5714285714285714,0.8172255639097745,-1.4075627519751717,0.6666666666666666,0.8172255639097745,1,1
0.12244897959183673,0.5714285714285714,0.822233082706767,-1.412677363665913,0.6666666666666666,0.822233082706767,1,1
0.16326530612244897,0.5714285714285714,0.8272406015037594,-1.4190921647900625,0.6666666666666666,0.8272406015037594,1,1
0.2040816326530612,0.5714285714285714,0.8322481203007519,-1.4266421554462831,0.6666666666666666,0.8322481203007519,1,1
0.24489795918367346,0.5714285714285714,0.8372556390977444,-1.4352048406332805,0.6666666666666666,0.8372556390977444,1,1
0.2857142857142857,0.5714285714285714,0.8422631578947369,-1.4446837209913919,0.6666666666666666,0.8422631578947369,1,1
0.32653061224489793,0.5714285714285714,0.8497744360902256,-1.4550038549613793,0.6666666666666666,0.8497744360902256,1,1
0.36734693877551017,0.5714285714285714,0.8547819548872181,-1.4660960510324792,0.6666666666666666,0.8547819548872181,1,1
0.4081632653061224,0.5714285714285714,0.8597894736842105,-1.4779005065584239,0.6666666666666666,0.8597894736842105,1,1
0.44897959183673464,0.5714285714285714,0.864796992481203,-1.4903661382611197,0.6666666666666666,0.864796992481203,1,1
0.4897959183673469,0.5714285714285714,0.8698045112781956,-1.503447253275574,0.6666666666666666,0.8698045112781956,1,1
0.5306122448979591,0.5714285714285714,0.874812030075188,-1.5171023545486566,0.6666666666666666,0.874812030075188,1,1
0.5714285714285714,0.5714285714285714,0.8798195488721805,-1.5312932091181883,0.6666666666666666,0.8798195488721805,1,1
0.6122448979591836,0.5714285714285714,0.884827067669173,-1.5459840928787822,0.6666666666666666,0.884827067669173,1,1
0.6530612244897959,0.5714285714285714,0.8898345864661654,-1.5611411536737154,0.6666666666666666,0.8898345864661654,1,1
0.6938775510204082,0.5714285714285714,0.8923383458646617,-1.5767437752291036,0.6666666666666666,0.8923383458646617,1,1
0.7346938775510203,0.5714285714285714,0.8973458646616542,-1.592756246001541,0.6666666666666666,0.8973458646616542,1,1
0.7755102040816326,0.5714285714285714,0.8998496240601505,-1.6091590425455293,0.6666666666666666,0.8998496240601505,1,1
0.8163265306122448,0.5714285714285714,0.9048571428571429,-1.6259235232177884,0.6666666666666666,0.9048571428571429,1,1
0.8571428571428571,0.5714285714285714,0.9073609022556391,-1.6430402043609922,0.6666666666666666,0.9073609022556391,1,1
0.8979591836734693,0.5714285714285714,0.9098646616541354,-1.6604781333641976,0.6666666666666666,0.9098646616541354,1,1
0.9387755102040816,0.5714285714285714,0.9123684210526316,-1.6782211483524525,0.6666666666666666,0.9123684210526316,1,1
0.9795918367346939,0.5714285714285714,0.9148721804511278,-1.6962540710525613,0.6666666666666666,0.9148721804511278,1,1
1.0204081632653061,0.5714285714285714,0.9198796992481203,-1.7145668076104879,0.6666666666666666,0.9198796992481203,1,1
1.0612244897959182,0.5714285714285714,0.9223834586466165,-1.7331396182536998,0.6666666666666666,0.9223834586466165,1,1
1.1020408163265305,0.5714285714285714,0.9248872180451129,-1.7519584204147631,0.6666666666666666,0.9248872180451129,1,1
1.1428571428571428,0.5714285714285714,0.9273909774436091,-1.7710104010171457,0.6666666666666666,0.9273909774436091,1,1
1.183673469387755,0.5714285714285714,0.9273909774436091,-1.7902883743588158,0.6666666666666666,0.9273909774436091,1,1
1.2244897959183672,0.5714285714285714,0.9298947368421053,-1.80978100741803,0.6666666666666666,0.9298947368421053,1,1
1.2653061224489794,0.5714285714285714,0.9323984962406016,-1.8294745331830424,0.6666666666666666,0.9323984962406016,1,1
1.3061224489795917,0.5714285714285714,0.9349022556390978,-1.849357462401867,0.6666666666666666,0.9349022556390978,1,1
1.346938775510204,0.5714285714285714,0.937406015037594,-1.86941832529014,0.6666666666666666,0.937406015037594,1,1
1.3877551020408163,0.5714285714285714,0.937406015037594,-1.889659098558609,0.6666666666666666,0.937406015037594,1,1
1.4285714285714284,0.5714285714285714,0.9399097744360903,-1.9100726081936366,0.6666666666666666,0.9399097744360903,1,1
1.4693877551020407,0.5714285714285714,0.9424135338345865,-1.9306353058359553,0.6666666666666666,0.9424135338345865,1,1
1.510204081632653,0.5714285714285714,0.9424135338345865,-1.951353361525267,0.6666666666666666,0.9424135338345865,1,1
1.5510204081632653,0.5714285714285714,0.9449172932330827,-1.9722243246174584,0.6666666666666666,0.9449172932330827,1,1
1.5918367346938773,0.5714285714285714,0.9474210526315789,-1.9932160615309493,0.6666666666666666,0.9474210526315789,1,1
1.6326530612244896,0.5714285714285714,0.9474210526315789,-2.014367482844918,0.6666666666666666,0.9474210526315789,1,1
1.673469387755102,0.5714285714285714,0.9499248120300753,-2.035625398584849,0.6666666666666666,0.9499248120300753,1,1
1.7142857142857142,0.5714285714285714,0.9499248120300753,-2.0570230872682504,0.6666666666666666,0.9499248120300753,1,1
1.7551020408163265,0.5714285714285714,0.9524285714285715,-2.0785226409697652,0.6666666666666666,0.9524285714285715,1,1
1.7959183673469385,0.5714285714285714,0.9524285714285715,-2.100152105361586,0.6666666666666666,0.9524285714285715,1,1
1.8367346938775508,0.5714285714285714,0.9549323308270677,-2.121869136974952,0.6666666666666666,0.9549323308270677,1,1
1.8775510204081631,0.5714285714285714,0.9549323308270677,-2.1437174468477505,0.6666666666666666,0.9549323308270677,1,1
1.9183673469387754,0.5714285714285714,0.9549323308270677,-2.165637722177043,0.6666666666666666,0.9549323308270677,1,1
1.9591836734693877,0.5714285714285714,0.957436090225564,-2.1876832828945973,0.6666666666666666,0.957436090225564,1,1
2.0,0.5714285714285714,0.957436090225564,-2.2098054539763683,0.6666666666666666,0.957436090225564,1,1
0.0,0.6122448979591836,0.8397593984962406,-1.4303448003210548,0.6666666666666666,0.8397593984962406,1,1
0.04081632653061224,0.6122448979591836,0.8397593984962406,-1.4319383385601259,0.6666666666666666,0.8397593984962406,1,1
0.08163265306122448,0.6122448979591836,0.8422631578947369,-1.4356986822407076,0.6666666666666666,0.8422631578947369,1,1
0.12244897959183673,0.6122448979591836,0.8447669172932332,-1.4410742989561172,0.6666666666666666,0.8447669172932332,1,1
0.16326530612244897,0.6122448979591836,0.8497744360902256,-1.4477969172278355,0.6666666666666666,0.8497744360902256,1,1
0.2040816326530612,0.6122448979591836,0.8547819548872181,-1.4556792556507734,0.6666666666666666,0.8547819548872181,1,1
0.24489795918367346,0.6122448979591836,0.8597894736842105,-1.4645901236327084,0.6666666666666666,0.8597894736842105,1,1
0.2857142857142857,0.6122448979591836,0.8622932330827068,-1.4744281809540283,0.6666666666666666,0.8622932330827068,1,1
0.32653061224489793,0.6122448979591836,0.8673007518796992,-1.4851076461398534,0.6666666666666666,0.8673007518796992,1,1
0.36734693877551017,0.6122448979591836,0.8723082706766918,-1.4965552142149428,0.6666666666666666,0.8723082706766918,1,1
0.4081632653061224,0.6122448979591836,0.8773157894736843,-1.5087085609047957,0.6666666666666666,0.8773157894736843,1,1
0.44897959183673464,0.6122448979591836,0.8823233082706767,-1.521512435158023,0.6666666666666666,0.8823233082706767,1,1
0.4897959183673469,0.6122448979591836,0.884827067669173,-1.5349261482791157,0.6666666666666666,0.884827067669173,1,1
0.5306122448979591,0.6122448979591836,0.8898345864661654,-1.5489001545775671,0.6666666666666666,0.8898345864661654,1,1
0.5714285714285714,0.6122448979591836,0.8923383458646617,-1.5633951478392003,0.6666666666666666,0.8923383458646617,1,1
0.6122448979591836,0.6122448979591836,0.8973458646616542,-1.5783835237518593,0.6666666666666666,0.8973458646616542,1,1
0.6530612244897959,0.6122448979591836,0.8998496240601505,-1.593825303181997,0.6666666666666666,0.8998496240601505,1,1
0.6938775510204082,0.6122448979591836,0.9048571428571429,-1.6096952520827004,0.6666666666666666,0.9048571428571429,1,1
0.7346938775510203,0.6122448979591836,0.9073609022556391,-1.6259710479510145,0.6666666666666666,0.9073609022556391,1,1
0.7755102040816326,0.6122448979591836,0.9098646616541354,-1.642620762957753,0.6666666666666666,0.9098646616541354,1,1
0.8163265306122448,0.6122448979591836,0.9123684210526316,-1.6596236337032875,0.6666666666666666,0.9123684210526316,1,1
0.8571428571428571,0.6122448979591836,0.9148721804511278,-1.6769604127569586,0.6666666666666666,0.9148721804511278,1,1
0.8979591836734693,0.6122448979591836,0.9198796992481203,-1.6946162520975303,0.6666666666666666,0.9198796992481203,1,1
0.9387755102040816,0.6122448979591836,0.9223834586466165,-1.7125699793922777,0.6666666666666666,0.9223834586466165,1,1
0.9795918367346939,0.6122448979591836,0.9248872180451129,-1.730804077381447,0.6666666666666666,0.9248872180451129,1,1
1.0204081632653061,0.6122448979591836,0.9248872180451129,-1.7493032998314044,0.6666666666666666,0.9248872180451129,1,1
1.0612244897959182,0.6122448979591836,0.9273909774436091,-1.7680601758357386,0.6666666666666666,0.9273909774436091,1,1
1.1020408163265305,0.6122448979591836,0.9298947368421053,-1.7870568030756917,0.6666666666666666,0.9298947368421053,1,1
1.1428571428571428,0.6122448979591836,0.9323984962406016,-1.806279668976973,0.6666666666666666,0.9323984962406016,1,1
1.183673469387755,0.6122448979591836,0.9349022556390978,-1.8257155519426354,0.6666666666666666,0.9349022556390978,1,1
1.2244897959183672,0.6122448979591836,0.937406015037594,-1.8453514053925497,0.6666666666666666,0.937406015037594,1,1
1.2653061224489794,0.6122448979591836,0.937406015037594,-1.8651910009572914,0.6666666666666666,0.937406015037594,1,1
1.3061224489795917,0.6122448979591836,0.9399097744360903,-1.8852192793314333,0.6666666666666666,0.9399097744360903,1,1
1.346938775510204,0.6122448979591836,0.9424135338345865,-1.9054147860538895,0.6666666666666666,0.9424135338345865,1,1
1.3877551020408163,0.6122448979591836,0.9424135338345865,-1.925785884549935,0.6666666666666666,0.9424135338345865,1,1
1.4285714285714284,0.6122448979591836,0.9449172932330827,-1.9463223136581507,0.6666666666666666,0.9449172932330827,1,1
1.4693877551020407,0.6122448979591836,0.9449172932330827,-1.9669955551054332,0.6666666666666666,0.9449172932330827,1,1
1.510204081632653,0.6122448979591836,0.9474210526315789,-1.9878435154700387,0.6666666666666666,0.9474210526315789,1,1
1.5510204081632653,0.6122448979591836,0.9499248120300753,-2.0088089910872693,0.6666666666666666,0.9499248120300753,1,1
1.5918367346938773,0.6122448979591836,0.9499248120300753,-2.0299297791293576,0.6666666666666666,0.9499248120300753,1,1
1.6326530612244896,0.6122448979591836,0.9524285714285715,-2.0511609986737254,0.6666666666666666,0.9524285714285715,1,1
1.673469387755102,0.6122448979591836,0.9524285714285715,-2.0725361698061353,0.6666666666666666,0.9524285714285715,1,1
1.7142857142857142,0.6122448979591836,0.9549323308270677,-2.094006380095073,0.6666666666666666,0.9549323308270677,1,1
1.7551020408163265,0.6122448979591836,0.9549323308270677,-2.115620532827884,0.6666666666666666,0.9549323308270677,1,1
1.7959183673469385,0.6122448979591836,0.9549323308270677,-2.137315956422078,0.6666666666666666,0.9549323308270677,1,1
1.8367346938775508,0.6122448979591836,0.957436090225564,-2.1591426704981673,0.6666666666666666,0.957436090225564,1,1
1.8775510204081631,0.6122448979591836,0.957436090225564,-2.1810570232156588,0.6666666666666666,0.957436090225564,1,1
1.9183673469387754,0.6122448979591836,0.9599398496240602,-2.2030635511030043,0.6666666666666666,0.9599398496240602,1,1
1.9591836734693877,0.6122448979591836,0.9599398496240602,-2.2251852374357735,0.6666666666666666,0.9599398496240602,1,1
2.0,0.6122448979591836,0.9599398496240602,-2.247373546064865,0.6666666666666666,0.9599398496240602,1,1
0.0,0.6530612244897959,0.8597894736842105,-1.4598198505958475,0.6666666666666666,0.8597894736842105,1,1
0.04081632653061224,0.6530612244897959,0.8597894736842105,-1.461481099897116,0.6666666666666666,0.8597894736842105,1,1
0.08163265306122448,0.6530612244897959,0.8622932330827068,-1.4654013602461653,0.6666666666666666,0.8622932330827068,1,1
0.12244897959183673,0.6530612244897959,0.864796992481203,-1.4709912801387792,0.6666666666666666,0.864796992481203,1,1
0.16326530612244897,0.6530612244897959,0.8698045112781956,-1.4779602214193819,0.6666666666666666,0.8698045112781956,1,1
0.2040816326530612,0.6530612244897959,0.8723082706766918,-1.486117852357991,0.6666666666666666,0.8723082706766918,1,1
0.24489795918367346,0.6530612244897959,0.874812030075188,-1.4953142386362197,0.6666666666666666,0.874812030075188,1,1
0.2857142857142857,0.6530612244897959,0.8798195488721805,-1.505448980888299,0.6666666666666666,0.8798195488721805,1,1
0.32653061224489793,0.6530612244897959,0.8823233082706767,-1.516420622324763,0.6666666666666666,0.8823233082706767,1,1
0.36734693877551017,0.6530612244897959,0.8873308270676692,-1.528165239114045,0.6666666666666666,0.8873308270676692,1,1
0.4081632653061224,0.6530612244897959,0.8898345864661654,-1.5406070745672333,0.6666666666666666,0.8898345864661654,1,1
0.44897959183673464,0.6530612244897959,0.8948421052631579,-1.553700071060585,0.6666666666666666,0.8948421052631579,1,1
0.4897959183673469,0.6530612244897959,0.8973458646616542,-1.567388372238896,0.6666666666666666,0.8973458646616542,1,1
0.5306122448979591,0.6530612244897959,0.9023533834586467,-1.5816269140313424,0.6666666666666666,0.9023533834586467,1,1
0.5714285714285714,0.6530612244897959,0.9048571428571429,-1.5963876293884933,0.6666666666666666,0.9048571428571429,1,1
0.6122448979591836,0.6530612244897959,0.9073609022556391,-1.611624367788616,0.6666666666666666,0.9073609022556391,1,1
0.6530612244897959,0.6530612244897959,0.9098646616541354,-1.6273065474490904,0.6666666666666666,0.9098646616541354,1,1
0.6938775510204082,0.6530612244897959,0.9123684210526316,-1.6434064451658834,0.6666666666666666,0.9123684210526316,1,1
0.7346938775510203,0.6530612244897959,0.9173759398496241,-1.6599007819198723,0.6666666666666666,0.9173759398496241,1,1
0.7755102040816326,0.6530612244897959,0.9198796992481203,-1.6767656893404883,0.6666666666666666,0.9198796992481203,1,1
0.8163265306122448,0.6530612244897959,0.9223834586466165,-1.6939758457851366,0.6666666666666666,0.9223834586466165,1,1
0.8571428571428571,0.6530612244897959,0.9248872180451129,-1.711510929112588,0.6666666666666666,0.9248872180451129,1,1
0.8979591836734693,0.6530612244897959,0.9273909774436091,-1.729351850555655,0.6666666666666666,0.9273909774436091,1,1
0.9387755102040816,0.6530612244897959,0.9273909774436091,-1.7474886332547097,0.6666666666666666,0.9273909774436091,1,1
0.9795918367346939,0.6530612244897959,0.9298947368421053,-1.7658997826805747,0.6666666666666666,0.9298947368421053,1,1
1.0204081632653061,0.6530612244897959,0.9323984962406016,-1.7845691255627538,0.6666666666666666,0.9323984962406016,1,1
1.0612244897959182,0.6530612244897959,0.9349022556390978,-1.8034810810840742,0.6666666666666666,0.9349022556390978,1,1
1.1020408163265305,0.6530612244897959,0.937406015037594,-1.8226204722154216,0.6666666666666666,0.937406015037594,1,1
1.1428571428571428,0.6530612244897959,0.937406015037594,-1.8419910031174518,0.6666666666666666,0.937406015037594,1,1
1.183673469387755,0.6530612244897959,0.9399097744360903,-1.8615721689011082,0.6666666666666666,0.9399097744360903,1,1
1.2244897959183672,0.6530612244897959,0.9424135338345865,-1.8813427029816703,0.6666666666666666,0.9424135338345865,1,1
1.2653061224489794,0.6530612244897959,0.9424135338345865,-1.9013117979723368,0.6666666666666666,0.9424135338345865,1,1
1.3061224489795917,0.6530612244897959,0.9449172932330827,-1.9214632053123264,0.6666666666666666,0.9449172932330827,1,1
1.346938775510204,0.6530612244897959,0.9449172932330827,-1.9417720474499998,0.6666666666666666,0.9449172932330827,1,1
1.3877551020408163,0.6530612244897959,0.9474210526315789,-1.9622699320182737,0.6666666666666666,0.9474210526315789,1,1
1.4285714285714284,0.6530612244897959,0.9499248120300753,-1.9829012885055317,0.6666666666666666,0.9499248120300753,1,1
1.4693877551020407,0.6530612244897959,0.9499248120300753,-2.0037053432842926,0.6666666666666666,0.9499248120300753,1,1
1.510204081632653,0.6530612244897959,0.9524285714285715,-2.0246313574252808,0.6666666666666666,0.9524285714285715,1,1
1.5510204081632653,0.6530612244897959,0.9524285714285715,-2.045716964371496,0.6666666666666666,0.9524285714285715,1,1
1.5918367346938773,0.6530612244897959,0.9549323308270677,-2.0669075949116813,0.6666666666666666,0.9549323308270677,1,1
1.6326530612244896,0.6530612244897959,0.9549323308270677,-2.0882562299641036,0.6666666666666666,0.9549323308270677,1,1
1.673469387755102,0.6530612244897959,0.9549323308270677,-2.1096972074691154,0.6666666666666666,0.9549323308270677,1,1
1.7142857142857142,0.6530612244897959,0.957436090225564,-2.1312774585010263,0.6666666666666666,0.957436090225564,1,1
1.7551020408163265,0.6530612244897959,0.957436090225564,-2.152957529761488,0.6666666666666666,0.957436090225564,1,1
1.7959183673469385,0.6530612244897959,0.9599398496240602,-2.174736900819555,0.6666666666666666,0.9599398496240602,1,1
1.8367346938775508,0.6530612244897959,0.9599398496240602,-2.1966423318635755,0.6666666666666666,0.9599398496240602,1,1
1.8775510204081631,0.6530612244897959,0.9599398496240602,-2.218622731626823,0.6666666666666666,0.9599398496240602,1,1
1.9183673469387754,0.6530612244897959,0.9624436090225564,-2.2407103269233906,0.6666666666666666,0.9624436090225564,1,1
1.9591836734693877,0.6530612244897959,0.9624436090225564,-2.262898127281074,0.6666666666666666,0.9624436090225564,1,1
2.0,0.6530612244897959,0.9624436090225564,-2.2851525766772456,0.6666666666666666,0.9624436090225564,1,1
0.0,0.6938775510204082,0.8773157894736843,-1.4906278833926296,0.6666666666666666,0.8773157894736843,1,1
0.04081632653061224,0.6938775510204082,0.8773157894736843,-1.4923493382198325,0.6666666666666666,0.8773157894736843,1,1
0.08163265306122448,0.6938775510204082,0.8798195488721805,-1.4963989633671682,0.6666666666666666,0.8798195488721805,1,1
0.12244897959183673,0.6938775510204082,0.8823233082706767,-1.5021644455844196,0.6666666666666666,0.8823233082706767,1,1
0.16326530612244897,0.6938775510204082,0.884827067669173,-1.5093402291356381,0.6666666666666666,0.884827067669173,1,1
0.2040816326530612,0.6938775510204082,0.8873308270676692,-1.5177220654340071,0.6666666666666666,0.8873308270676692,1,1
0.24489795918367346,0.6938775510204082,0.8898345864661654,-1.5271592196122603,0.6666666666666666,0.8898345864661654,1,1
0.2857142857142857,0.6938775510204082,0.8923383458646617,-1.537534160406405,0.6666666666666666,0.8923383458646617,1,1
0.32653061224489793,0.6938775510204082,0.8973458646616542,-1.5487552066540342,0.6666666666666666,0.8973458646616542,1,1
0.36734693877551017,0.6938775510204082,0.8998496240601505,-1.5607468131673161,0.6666666666666666,0.8998496240601505,1,1
0.4081632653061224,0.6938775510204082,0.9023533834586467,-1.573436278222419,0.6666666666666666,0.9023533834586467,1,1
0.44897959183673464,0.6938775510204082,0.9048571428571429,-1.5867661649375924,0.6666666666666666,0.9048571428571429,1,1
0.4897959183673469,0.6938775510204082,0.9073609022556391,-1.6006865517975815,0.6666666666666666,0.9073609022556391,1,1
0.5306122448979591,0.6938775510204082,0.9123684210526316,-1.615155443220314,0.6666666666666666,0.9123684210526316,1,1
0.5714285714285714,0.6938775510204082,0.9148721804511278,-1.6301354334719709,0.6666666666666666,0.9148721804511278,1,1
0.6122448979591836,0.6938775510204082,0.9173759398496241,-1.6455867681232865,0.6666666666666666,0.9173759398496241,1,1
0.6530612244897959,0.6938775510204082,0.9198796992481203,-1.6614777151993132,0.6666666666666666,0.9198796992481203,1,1
0.6938775510204082,0.6938775510204082,0.9223834586466165,-1.6777793922135849,0.6666666666666666,0.9223834586466165,1,1
0.7346938775510203,0.6938775510204082,0.9248872180451129,-1.694465306947054,0.6666666666666666,0.9248872180451129,1,1
0.7755102040816326,0.6938775510204082,0.9273909774436091,-1.7115109725403705,0.6666666666666666,0.9273909774436091,1,1
0.8163265306122448,0.6938775510204082,0.9273909774436091,-1.7288988345794993,0.6666666666666666,0.9273909774436091,1,1
0.8571428571428571,0.6938775510204082,0.9298947368421053,-1.7466095610551715,0.6666666666666666,0.9298947368421053,1,1
0.8979591836734693,0.6938775510204082,0.9323984962406016,-1.7646196060156418,0.6666666666666666,0.9323984962406016,1,1
0.9387755102040816,0.6938775510204082,0.9349022556390978,-1.7829100850322845,0.6666666666666666,0.9349022556390978,1,1
0.9795918367346939,0.6938775510204082,0.937406015037594,-1.8014628665648582,0.6666666666666666,0.937406015037594,1,1
1.0204081632653061,0.6938775510204082,0.937406015037594,-1.8202790274222638,0.6666666666666666,0.937406015037594,1,1
1.0612244897959182,0.6938775510204082,0.9399097744360903,-1.8393358375464894,0.6666666666666666,0.9399097744360903,1,1
1.1020408163265305,0.6938775510204082,0.9424135338345865,-1.8586096210282814,0.6666666666666666,0.9424135338345865,1,1
1.1428571428571428,0.6938775510204082,0.9424135338345865,-1.8781085474402157,0.6666666666666666,0.9424135338345865,1,1
1.183673469387755,0.6938775510204082,0.9449172932330827,-1.897812787273684,0.6666666666666666,0.9449172932330827,1,1
1.2244897959183672,0.6938775510204082,0.9449172932330827,-1.9176980963133428,0.6666666666666666,0.9449172932330827,1,1
1.2653061224489794,0.6938775510204082,0.9474210526315789,-1.9377917685844535,0.6666666666666666,0.9474210526315789,1,1
1.3061224489795917,0.6938775510204082,0.9499248120300753,-1.9580383223656093,0.6666666666666666,0.9499248120300753,1,1
1.346938775510204,0.6938775510204082,0.9499248120300753,-1.9784773073963988,0.6666666666666666,0.9499248120300753,1,1
1.3877551020408163,0.6938775510204082,0.9524285714285715,-1.9990536056950998,0.6666666666666666,0.9524285714285715,1,1
1.4285714285714284,0.6938775510204082,0.9524285714285715,-2.0198071456935507,0.6666666666666666,0.9524285714285715,1,1
1.4693877551020407,0.6938775510204082,0.9549323308270677,-2.0406789166265655,0.6666666666666666,0.9549323308270677,1,1
1.510204081632653,0.6938775510204082,0.9549323308270677,-2.0617244866780586,0.6666666666666666,0.9549323308270677,1,1
1.5510204081632653,0.6938775510204082,0.9549323308270677,-2.082875695578733,0.6666666666666666,0.9549323308270677,1,1
1.5918367346938773,0.6938775510204082,0.957436090225564,-2.10417667430593,0.6666666666666666,0.957436090225564,1,1
1.6326530612244896,0.6938775510204082,0.957436090225564,-2.125591060714288,0.6666666666666666,0.957436090225564,1,1
1.673469387755102,0.6938775510204082,0.9599398496240602,-2.1471140121250283,0.6666666666666666,0.9599398496240602,1,1
1.7142857142857142,0.6938775510204082,0.9599398496240602,-2.168775161717968,0.6666666666666666,0.9599398496240602,1,1
1.7551020408163265,0.6938775510204082,0.9599398496240602,-2.1905211568113314,0.6666666666666666,0.9599398496240602,1,1
1.7959183673469385,0.6938775510204082,0.9624436090225564,-2.2123819832056304,0.6666666666666666,0.9624436090225564,1,1
1.8367346938775508,0.6938775510204082,0.9624436090225564,-2.234353428786727,0.6666666666666666,0.9624436090225564,1,1
1.8775510204081631,0.6938775510204082,0.9624436090225564,-2.2563998797458034,0.6666666666666666,0.9624436090225564,1,1
1.9183673469387754,0.6938775510204082,0.9649473684210527,-2.27855059859624,0.6666666666666666,0.9649473684210527,1,1
1.9591836734693877,0.6938775510204082,0.9649473684210527,-2.3008045164456945,0.6666666666666666,0.9649473684210527,1,1
2.0,0.6938775510204082,0.9649473684210527,-2.323125109784438,0.6666666666666666,0.9649473684210527,1,1
0.0,0.7346938775510203,0.8923383458646617,-1.522544206665979,0.6666666666666666,0.8923383458646617,1,1
0.04081632653061224,0.7346938775510203,0.8923383458646617,-1.5243179729798642,0.6666666666666666,0.8923383458646617,1,1
0.08163265306122448,0.7346938775510203,0.8923383458646617,-1.5284753393122772,0.6666666666666666,0.8923383458646617,1,1
0.12244897959183673,0.7346938775510203,0.8948421052631579,-1.5343898976217705,0.6666666666666666,0.8948421052631579,1,1
0.16326530612244897,0.7346938775510203,0.8973458646616542,-1.5417373230394225,0.6666666666666666,0.8973458646616542,1,1
0.2040816326530612,0.7346938775510203,0.8998496240601505,-1.550307238722918,0.6666666666666666,0.8998496240601505,1,1
0.24489795918367346,0.7346938775510203,0.9023533834586467,-1.5599443577366574,0.6666666666666666,0.9023533834586467,1,1
0.2857142857142857,0.7346938775510203,0.9048571428571429,-1.5705275585262486,0.6666666666666666,0.9048571428571429,1,1
0.32653061224489793,0.7346938775510203,0.9073609022556391,-1.5819589138150678,0.6666666666666666,0.9073609022556391,1,1
0.36734693877551017,0.7346938775510203,0.9098646616541354,-1.5941571899018028,0.6666666666666666,0.9098646616541354,1,1
0.4081632653061224,0.7346938775510203,0.9123684210526316,-1.6070536672487572,0.6666666666666666,0.9123684210526316,1,1
0.44897959183673464,0.7346938775510203,0.9148721804511278,-1.6205892907046262,0.6666666666666666,0.9148721804511278,1,1
0.4897959183673469,0.7346938775510203,0.9173759398496241,-1.6347126375243461,0.6666666666666666,0.9173759398496241,1,1
0.5306122448979591,0.7346938775510203,0.9198796992481203,-1.6493784162207246,0.6666666666666666,0.9198796992481203,1,1
0.5714285714285714,0.7346938775510203,0.9223834586466165,-1.6645463247086973,0.6666666666666666,0.9223834586466165,1,1
0.6122448979591836,0.7346938775510203,0.9248872180451129,-1.680180159774505,0.6666666666666666,0.9248872180451129,1,1
0.6530612244897959,0.7346938775510203,0.9273909774436091,-1.696247106932192,0.6666666666666666,0.9273909774436091,1,1
0.6938775510204082,0.7346938775510203,0.9298947368421053,-1.7127171622963546,0.6666666666666666,0.9298947368421053,1,1
0.7346938775510203,0.7346938775510203,0.9298947368421053,-1.7295745494166384,0.6666666666666666,0.9298947368421053,1,1
0.7755102040816326,0.7346938775510203,0.9323984962406016,-1.7467873717297726,0.6666666666666666,0.9323984962406016,1,1
0.8163265306122448,0.7346938775510203,0.9349022556390978,-1.7643301040583266,0.6666666666666666,0.9349022556390978,1,1
0.8571428571428571,0.7346938775510203,0.937406015037594,-1.7821803838665606,0.6666666666666666,0.937406015037594,1,1
0.8979591836734693,0.7346938775510203,0.937406015037594,-1.8003330739043784,0.6666666666666666,0.937406015037594,1,1
0.9387755102040816,0.7346938775510203,0.9399097744360903,-1.8187674784379189,0.6666666666666666,0.9399097744360903,1,1
0.9795918367346939,0.7346938775510203,0.9424135338345865,-1.8374539167311956,0.6666666666666666,0.9424135338345865,1,1
1.0204081632653061,0.7346938775510203,0.9424135338345865,-1.8563969860196239,0.6666666666666666,0.9424135338345865,1,1
1.0612244897959182,0.7346938775510203,0.9449172932330827,-1.8755764554677956,0.6666666666666666,0.9449172932330827,1,1
1.1020408163265305,0.7346938775510203,0.9449172932330827,-1.8949646420901964,0.6666666666666666,0.9449172932330827,1,1
1.1428571428571428,0.7346938775510203,0.9474210526315789,-1.914587148819785,0.6666666666666666,0.9474210526315789,1,1
1.183673469387755,0.7346938775510203,0.9499248120300753,-1.9343864914858309,0.6666666666666666,0.9499248120300753,1,1
1.2244897959183672,0.7346938775510203,0.9499248120300753,-1.9544010486165453,0.6666666666666666,0.9499248120300753,1,1
1.2653061224489794,0.7346938775510203,0.9524285714285715,-1.9745732797315796,0.6666666666666666,0.9524285714285715,1,1
1.3061224489795917,0.7346938775510203,0.9524285714285715,-1.9949429719487255,0.6666666666666666,0.9524285714285715,1,1
1.346938775510204,0.7346938775510203,0.9549323308270677,-2.0154482842055126,0.6666666666666666,0.9549323308270677,1,1
1.3877551020408163,0.7346938775510203,0.9549323308270677,-2.0361453782355223,0.6666666666666666,0.9549323308270677,1,1
1.4285714285714284,0.7346938775510203,0.9549323308270677,-2.0569642475884766,0.6666666666666666,0.9549323308270677,1,1
1.4693877551020407,0.7346938775510203,0.957436090225564,-2.0779466076785535,0.6666666666666666,0.957436090225564,1,1
1.510204081632653,0.7346938775510203,0.957436090225564,-2.099057705603862,0.6666666666666666,0.957436090225564,1,1
1.5510204081632653,0.7346938775510203,0.9599398496240602,-2.120289362570432,0.6666666666666666,0.9599398496240602,1,1
