Delta,J,M^2,Ms^2,N,O^2,delta_E,energy0,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,h,identity,k
1.789473684210526,0.15789473684210525,0.510204081632657,0.020408163265306277,7,4.647948471619922,-5.417888360170764e-14,-6.761033622957418,-6.761033622957473,-5.674237632194147,-5.263226502297538,-4.692892604840422,-4.604121002907659,-4.481033557631397,-4.4040805173968876,-3.7809982466497,-3.9628998962297097,0,-4.107825191113079e-15,3
1.789473684210526,0.21052631578947367,0.5102040816326565,0.020408163265306263,7,4.6479484716199195,-7.105427357601002e-14,-6.918928359799524,-6.918928359799595,-5.621606053246742,-5.210594923350201,-4.640261025892992,-4.638928294473463,-4.551489423960363,-3.9388929834918387,-4.140922622659998,-4.120794633071818,0,-3.4416913763379853e-15,3
1.789473684210526,0.2631578947368421,0.5102040816326557,0.02040816326530623,7,4.647948471619912,-1.509903313490213e-14,-7.076823096641611,-7.076823096641626,-5.568974474299352,-5.157963344402851,-4.796823031315669,-4.003189106753772,-4.587629446945582,-4.498857845012928,-4.09678772033387,-4.2786893699139705,0,-2.886579864025407e-15,3
1.789473684210526,0.3157894736842105,0.5102040816326562,0.020408163265306253,7,4.647948471619914,-5.240252676230739e-14,-7.234717833483716,-7.234717833483768,-5.516342895351996,-5.105331765455417,-4.954717768157733,-4.161083843595884,-4.53499786799819,-4.2546824571759565,-4.446226266065589,-4.436584106756056,0,-3.4416913763379853e-15,3
1.789473684210526,0.3684210526315789,0.5102040816326543,0.020408163265306173,7,4.647948471619898,-1.9539925233402755e-14,-7.392612570325811,-7.392612570325831,-5.463711316404678,-5.112612504999965,-5.052700186508152,-4.412577194018066,-4.482366289050852,-4.393594687118273,-4.59447884359821,-4.594478843598159,0,-1.2212453270876722e-15,3
1.789473684210526,0.42105263157894735,0.5102040816326547,0.02040816326530619,7,4.647948471619902,-3.552713678800501e-15,-7.550507307167917,-7.550507307167921,-5.411079737457219,-5.270507241842179,-4.476873317280265,-5.000068607560775,-4.570471930860259,-4.752373580440302,-4.429734710103655,-4.752373580440265,0,-1.6653345369377348e-15,3
1.789473684210526,0.47368421052631576,0.5102040816326545,0.020408163265306183,7,4.6479484716199,5.329070518200751e-15,-7.70840204401003,-7.7084020440100245,-5.428401978684051,-5.358448158509863,-4.634768054122411,-4.728366667702408,-4.947437028613271,-4.910268317282359,-4.910268317282347,-4.377103131156138,0,-1.5543122344752192e-15,3
1.789473684210526,0.5263157894736842,0.5102040816326546,0.020408163265306187,7,4.647948471619901,-1.1546319456101628e-14,-7.866296780852134,-7.866296780852146,-5.586296715526254,-5.3058165795625225,-4.792662790964445,-4.886261404544636,-4.894805449666174,-5.068163054124576,-5.068163054124501,-4.498114541974592,0,-1.4432899320127035e-15,3
1.789473684210526,0.5789473684210527,0.510204081632655,0.020408163265306204,7,4.647948471619905,-2.6645352591003757e-14,-8.024191517694241,-8.024191517694268,-5.744191452368476,-4.950557527806625,-5.0441561413864315,-5.253185000615075,-4.84217387071857,-5.226057790966555,-5.226057790966578,-4.656009278816636,0,-2.1094237467877974e-15,3
1.789473684210526,0.631578947368421,0.5102040816326541,0.020408163265306166,7,4.647948471619896,1.9539925233402755e-14,-8.182086254536355,-8.182086254536335,-5.902086189210444,-5.108452264648664,-5.202050878228591,-5.20055342166773,-5.383952527808729,-5.383952527808639,-4.813904015658737,-4.789542291771175,0,-1.1102230246251565e-15,3
1.789473684210526,0.6842105263157894,0.5102040816326543,0.020408163265306173,7,4.647948471619898,-3.197442310920451e-14,-8.339980991378438,-8.33998099137847,-6.0599809260525905,-5.266347001490736,-5.359945615070767,-5.147921842720368,-4.888437873874193,-4.971798752500835,-5.541847264650819,-5.541847264650753,0,-1.2212453270876722e-15,3
1.789473684210526,0.7368421052631579,0.5102040816326551,0.020408163265306204,7,4.647948471619905,1.4210854715202004e-14,-8.497875728220576,-8.497875728220562,-6.217875662894687,-5.42424173833291,-5.699742001492986,-5.517840351912882,-5.046332610716359,-5.6997420014928455,-5.129693489342982,-5.0952902637729,0,-2.1094237467877974e-15,3
1.789473684210526,0.7894736842105263,0.5102040816326553,0.020408163265306214,7,4.64794847161991,1.9539925233402755e-14,-8.655770465062679,-8.655770465062659,-6.3757703997367985,-5.582136475175022,-5.857636738335069,-5.675735088755143,-5.8576367383350405,-5.2042273475585,-5.287588226185195,-5.042658684825544,0,-2.4424906541753444e-15,3
1.789473684210526,0.8421052631578947,0.510204081632655,0.0204081632653062,7,4.647948471619905,-1.0658141036401503e-14,-8.81366520190478,-8.81366520190479,-6.533665136578828,-5.740031212017009,-5.8336298255971055,-6.0155314751771405,-5.362122084400583,-5.445482963027223,-6.015531475177092,-5.117902610194183,0,-1.7763568394002505e-15,3
1.789473684210526,0.894736842105263,0.5102040816326557,0.020408163265306235,7,4.647948471619912,-1.5987211554602254e-14,-8.971559938746905,-8.971559938746921,-6.691559873420986,-5.897925948859156,-5.991524562439183,-5.60337769986928,-6.17342621201933,-5.520016821242721,-6.1734262120192245,-5.275797347036294,0,-2.7755575615628914e-15,3
1.789473684210526,0.9473684210526315,0.5102040816326536,0.020408163265306145,7,4.647948471619893,-2.842170943040401e-14,-9.129454675588958,-9.129454675588986,-6.849454610263072,-6.055820685701307,-6.331320948861361,-6.149419299281328,-5.677911558084784,-6.331320948861283,-5.761272436711402,-5.433692083878403,0,-5.551115123125783e-16,3
1.789473684210526,1.0,0.5102040816326545,0.020408163265306187,7,4.647948471619901,0.0,-9.287349412431073,-9.287349412431073,-7.007349347105188,-6.213715422543377,-6.307314036123374,-5.91916717355343,-5.835806294926904,-5.591586820720532,-6.489215685703514,-6.4892156857034164,0,-1.7763568394002505e-15,3
1.894736842105263,0.0,0.5102040816326641,0.02040816326530656,7,4.647948471619992,0.4819945165357149,-6.657193495515363,-6.175198978979648,-6.65719349551546,-5.740010723795162,-5.499057389937488,-5.136127773546347,-5.042134312676376,-4.243075779287869,-4.155929796465574,-4.145356551342139,0,-1.1102230246251565e-14,3
1.894736842105263,0.05263157894736842,0.5102040816326588,0.020408163265306353,7,4.647948471619939,-1.2168044349891716e-13,-6.815088232357411,-6.815088232357533,-6.122567400032244,-5.687379144847638,-5.235899495200807,-5.08349619459932,-4.989502733729073,-4.400970516130101,-4.092724972394859,-3.892771901729407,0,-5.773159728050814e-15,3
1.894736842105263,0.10526315789473684,0.5102040816326567,0.020408163265306277,7,4.647948471619921,-1.2523315717771766e-13,-6.972982969199498,-6.972982969199623,-6.06993582108482,-5.634747565900235,-5.030864615651531,-4.9727416004636655,-4.936871154781583,-4.55886525297205,-4.040093393447416,-4.01025314089963,0,-3.9968028886505635e-15,3
1.894736842105263,0.15789473684210525,0.5102040816326555,0.02040816326530622,7,4.647948471619911,-7.283063041541027e-14,-7.130877706041599,-7.130877706041672,-6.017304242137431,-5.582115986952831,-4.978233036704293,-4.884239575834552,-4.716759989814214,-4.709583705726697,-4.168147877741639,-4.168147877741798,0,-2.7755575615628914e-15,3
1.894736842105263,0.21052631578947367,0.5102040816326563,0.020408163265306256,7,4.647948471619916,-5.5067062021407764e-14,-7.288772442883693,-7.288772442883748,-5.964672663190064,-5.52948440800551,-4.925601457756655,-4.874654726656145,-4.8316079968868575,-4.133440867969632,-4.4464258109898,-4.326042614583743,0,-3.6637359812630166e-15,3
1.894736842105263,0.2631578947368421,0.5102040816326546,0.020408163265306187,7,4.6479484716199,-2.3092638912203256e-14,-7.446667179725792,-7.446667179725815,-5.912041084242689,-5.476852829058132,-5.032549463498431,-4.872969878809536,-4.778976417939555,-4.291335604811795,-4.483937351425983,-4.483937351425929,0,-1.6653345369377348e-15,3
1.894736842105263,0.3157894736842105,0.5102040816326545,0.020408163265306187,7,4.6479484716199,6.217248937900877e-15,-7.604561916567893,-7.604561916567887,-5.859409505295269,-5.424221250110747,-5.1904442003404165,-4.350125927274897,-4.820338299861954,-4.4492303416538155,-4.726344838992031,-4.641832088268012,0,-1.5543122344752192e-15,3
1.894736842105263,0.3684210526315789,0.5102040816326547,0.020408163265306197,7,4.6479484716199035,-3.8191672047105385e-14,-7.76245665340999,-7.7624566534100286,-5.806777926347944,-5.348338937182574,-5.37158967116346,-4.607125078496001,-4.767706720914532,-4.673713260044763,-4.799726825110042,-4.79972682511009,0,-1.9984014443252818e-15,3
1.894736842105263,0.42105263157894735,0.5102040816326555,0.02040816326530622,7,4.64794847161991,1.509903313490213e-14,-7.920351390252111,-7.920351390252096,-5.7541463474005745,-5.5062336740247915,-4.665915400959198,-5.318958092215998,-4.765019815338119,-4.715075141967202,-4.957621561952305,-4.957621561952196,0,-2.4424906541753444e-15,3
1.894736842105263,0.47368421052631576,0.5102040816326542,0.020408163265306173,7,4.647948471619899,1.0658141036401503e-14,-8.078246127094214,-8.078246127094204,-5.701514768453079,-5.6641284108667085,-4.82381013780129,-5.266326513268585,-5.115516298794417,-4.922914552180172,-4.662443563019874,-5.115516298794365,0,-1.3322676295501878e-15,3
1.894736842105263,0.5263157894736842,0.5102040816326554,0.020408163265306218,7,4.647948471619909,2.3092638912203256e-14,-8.23614086393633,-8.236140863936306,-5.822023147708734,-4.981704874643344,-5.648883189505894,-5.080809289022543,-5.213694934321813,-5.273411035636821,-5.273411035636661,-4.669830258066304,0,-2.4424906541753444e-15,3
1.894736842105263,0.5789473684210527,0.510204081632655,0.020408163265306197,7,4.647948471619905,1.9539925233402755e-14,-8.394035600778425,-8.394035600778405,-5.97991788455105,-5.139599611485508,-5.596251610558541,-5.238704025864471,-5.161063355374063,-5.431305772478727,-5.431305772478639,-4.827724994908133,0,-1.7763568394002505e-15,3
1.894736842105263,0.631578947368421,0.5102040816326554,0.020408163265306218,7,4.647948471619909,-2.3092638912203256e-14,-8.55193033762054,-8.551930337620563,-6.137812621393176,-5.297494348327691,-5.396598762706494,-5.543620031610983,-5.589200509320731,-5.108431776426496,-5.589200509320636,-4.985619731750156,0,-2.4424906541753444e-15,3
1.894736842105263,0.6842105263157894,0.5102040816326554,0.02040816326530622,7,4.647948471619909,1.7763568394002505e-14,-8.709825074462643,-8.709825074462625,-6.29570735823524,-5.455389085169785,-5.554493499548599,-5.490988452663771,-5.747095246162846,-5.747095246162772,-5.143514468592196,-5.05580019747907,0,-2.4424906541753444e-15,3
1.894736842105263,0.7368421052631579,0.5102040816326553,0.020408163265306214,7,4.647948471619908,-1.7763568394002505e-15,-8.867719811304736,-8.867719811304738,-6.453602095077305,-5.613283822011882,-5.712388236390705,-5.438356873716285,-5.301409205434282,-5.904989983004939,-5.904989983004801,-5.213144745712069,0,-2.4424906541753444e-15,3
1.894736842105263,0.7894736842105263,0.5102040816326533,0.020408163265306135,7,4.647948471619891,-3.019806626980426e-14,-9.025614548146823,-9.025614548146853,-6.611496831919506,-5.771178558854044,-5.870282973232746,-5.371039482554186,-6.062884719846994,-6.062884719846896,-5.459303942276475,-5.385725294768846,0,-2.220446049250313e-16,3
1.894736842105263,0.8421052631578947,0.5102040816326547,0.020408163265306194,7,4.647948471619903,-2.3092638912203256e-14,-9.183509284988963,-9.183509284988986,-6.7693915687616375,-5.929073295696227,-6.220779456689179,-6.028177710074921,-6.220779456689011,-5.52893421939619,-5.61719867911868,-5.333093715821545,0,-1.9984014443252818e-15,3
1.894736842105263,0.894736842105263,0.5102040816326553,0.020408163265306214,7,4.647948471619908,5.329070518200751e-15,-9.34140402183108,-9.341404021831075,-6.927286305603734,-6.086968032538329,-6.18607244691702,-5.686828956238411,-6.3786741935312765,-6.378674193531126,-5.775093415960713,-5.428243630608086,0,-2.4424906541753444e-15,3
1.894736842105263,0.9473684210526315,0.5102040816326551,0.020408163265306208,7,4.647948471619905,2.842170943040401e-14,-9.499298758673183,-9.499298758673154,-7.085181042445808,-6.24486276938025,-6.343967183759105,-5.586138367450154,-5.932988152802772,-5.844723693080476,-6.536568930373323,-6.536568930373276,0,-2.1094237467877974e-15,3
1.894736842105263,1.0,0.5102040816326552,0.020408163265306214,7,4.647948471619909,3.552713678800501e-14,-9.657193495515282,-9.657193495515246,-7.243075779287936,-6.40275750622242,-6.501861920601266,-6.090882889644886,-6.002618429922604,-6.694463667215362,-6.694463667215295,-5.744033104292267,0,-2.55351295663786e-15,3
2.0,0.0,0.5102040816326621,0.020408163265306485,7,4.647948471619969,0.5087719896765863,-7.027037578599522,-6.518265588922936,-7.027037578599621,-6.058900208450369,-5.804560578267357,-5.421468205410052,-5.322252885602856,-4.478802211470375,-4.386814785158068,-4.375654137527835,0,-9.2148511043888e-15,3
2.0,0.05263157894736842,0.5102040816326588,0.02040816326530636,7,4.64794847161994,-1.829647544582258e-13,-7.184932315441591,-7.184932315441774,-6.465634009975601,-6.0062686295029515,-5.541402683530536,-5.368836626462988,-5.2696213066556075,-4.636696948313124,-4.323022558580437,-4.1236568904218345,0,-5.773159728050814e-15,3
2.0,0.10526315789473684,0.5102040816326573,0.02040816326530629,7,4.647948471619926,-1.1901590823981678e-13,-7.342827052283691,-7.34282705228381,-6.413002431028137,-5.953637050555514,-5.31620504751521,-5.278244788793656,-5.216989727708198,-4.794591685154693,-4.270390979633142,-4.215501122411572,0,-4.3298697960381105e-15,3
2.0,0.15789473684210525,0.5102040816326581,0.02040816326530633,7,4.647948471619934,-9.14823772291129e-14,-7.500721789125811,-7.500721789125903,-6.360370852080776,-5.901005471608159,-5.263573468567949,-5.164358148761058,-5.015086894056708,-4.952486421996636,-4.373395859253631,-4.373395859253736,0,-5.329070518200751e-15,3
2.0,0.21052631578947367,0.5102040816326554,0.02040816326530621,7,4.647948471619909,-4.440892098500626e-14,-7.6586165259678625,-7.658616525967907,-6.307739273133329,-5.848373892660761,-5.210941889620335,-5.110381158838798,-5.111726569813285,-4.327988752447467,-4.751928999319754,-4.531290596095798,0,-2.3314683517128287e-15,3
2.0,0.2631578947368421,0.5102040816326548,0.020408163265306197,7,4.647948471619904,-2.842170943040401e-14,-7.816511262809979,-7.816511262810008,-6.255107694185996,-5.795742313713431,-5.268275895681017,-5.158310310673086,-5.05909499086604,-4.689185332938028,-4.488771104583065,-4.689185332937857,0,-1.887379141862766e-15,3
2.0,0.3157894736842105,0.5102040816326563,0.020408163265306253,7,4.647948471619917,1.2434497875801753e-14,-7.974405999652099,-7.974405999652086,-6.20247611523858,-5.743110734766061,-5.426170632523137,-4.539168010953896,-5.105678731725637,-4.643778226131692,-5.006463411918513,-4.847080069780004,0,-3.3306690738754696e-15,3
2.0,0.3684210526315789,0.5102040816326548,0.020408163265306194,7,4.6479484716199035,-1.4210854715202004e-14,-8.132300736494184,-8.132300736494198,-6.149844536291232,-5.690479155818642,-5.5840653693652955,-4.801672962973745,-5.053047152778246,-5.004974806622055,-4.953831832971151,-5.004974806622066,0,-1.887379141862766e-15,3
2.0,0.42105263157894735,0.5102040816326546,0.020408163265306187,7,4.647948471619902,-1.7763568394002505e-14,-8.29019547333629,-8.290195473336308,-6.0972129573439,-5.741960106207428,-5.637847576871269,-4.959567699815908,-5.000415573830989,-4.90120025402395,-5.162869543464179,-5.1628695434641765,0,-1.6653345369377348e-15,3
2.0,0.47368421052631576,0.5102040816326551,0.020408163265306204,7,4.647948471619905,8.881784197001252e-15,-8.448090210178387,-8.448090210178378,-6.044581378396455,-5.899854843049479,-5.012852221480282,-5.585215997923876,-5.117462436658056,-4.947783994883569,-5.320764280306362,-5.320764280306311,0,-2.1094237467877974e-15,3
2.0,0.5263157894736842,0.5102040816326545,0.020408163265306187,7,4.647948471619903,0.0,-8.605984947020508,-8.605984947020508,-6.057749579891455,-5.991949799449084,-5.170746958322613,-5.532584418976669,-5.4786590171484,-5.275357173500078,-5.478659017148334,-4.895152415936024,0,-1.7763568394002505e-15,3
2.0,0.5789473684210527,0.510204081632655,0.020408163265306208,7,4.647948471619907,1.2434497875801753e-14,-8.76387968386261,-8.763879683862598,-6.215644316733629,-5.328641695164533,-5.939318220501833,-5.433251910342487,-5.4799528400293145,-5.636553753990621,-5.636553753990717,-4.999440710999685,0,-2.220446049250313e-15,3
2.0,0.631578947368421,0.5102040816326543,0.020408163265306176,7,4.647948471619901,3.552713678800501e-15,-8.921774420704697,-8.921774420704693,-6.373539053575696,-5.486536432006624,-5.886686641554401,-5.5911466471843285,-5.79444849083272,-5.427321261081854,-5.794448490832608,-5.157335447841507,0,-1.4432899320127035e-15,3
2.0,0.6842105263157894,0.5102040816326552,0.020408163265306208,7,4.647948471619905,1.5987211554602254e-14,-9.079669157546821,-9.079669157546805,-6.531433790417914,-5.644431168848864,-5.749041384026424,-5.834055062606974,-5.952343227674792,-5.374689682134385,-5.952343227674698,-5.3152301846836645,0,-2.220446049250313e-15,3
2.0,0.7368421052631579,0.5102040816326545,0.020408163265306187,7,4.6479484716199,-2.1316282072803006e-14,-9.237563894388899,-9.23756389438892,-6.689328527260004,-5.802325905690952,-5.906936120868543,-5.781423483659684,-5.3799568807077875,-6.1102379645168545,-6.110237964516738,-5.473124921525706,0,-1.7763568394002505e-15,3
2.0,0.7894736842105263,0.5102040816326547,0.020408163265306194,7,4.647948471619902,4.973799150320701e-14,-9.39545863123104,-9.39545863123099,-6.84722326410214,-5.960220642533071,-6.0648308577106365,-5.537851617549831,-5.728791904712178,-5.631019658367848,-6.268132701359008,-6.268132701358901,0,-1.6653345369377348e-15,3
2.0,0.8421052631578947,0.5102040816326548,0.020408163265306194,7,4.6479484716199035,2.842170943040401e-14,-9.55335336807314,-9.553353368073111,-7.005118000944245,-6.118115379375161,-6.222725594552713,-6.426027438201088,-6.426027438200992,-5.695746354391919,-5.788914395209966,-5.676160325764822,0,-1.887379141862766e-15,3
2.0,0.894736842105263,0.5102040816326551,0.0204081632653062,7,4.647948471619905,-3.730349362740526e-14,-9.711248104915224,-9.711248104915262,-7.1630127377863655,-6.276010116217331,-6.583922175043175,-6.380620331394935,-6.583922175043218,-5.853641091234121,-5.946809132052184,-5.623528746817479,0,-1.9984014443252818e-15,3
2.0,0.9473684210526315,0.5102040816326555,0.02040816326530623,7,4.647948471619911,1.5987211554602254e-14,-9.869142841757359,-9.869142841757343,-7.3209074746284335,-6.433904853059356,-6.538515068237013,-6.741816911885332,-6.011535828076194,-6.1047038688941635,-6.741816911885216,-5.738584651021957,0,-2.6645352591003757e-15,3
2.0,1.0,0.5102040816326546,0.020408163265306187,7,4.647948471619901,-5.329070518200751e-15,-10.027037578599453,-10.027037578599458,-7.478802211470503,-6.59179958990142,-6.696409805079063,-5.896479387864051,-6.262598605736192,-6.899711648727397,-6.899711648727306,-6.169430564918271,0,-1.7763568394002505e-15,3
0.0,0.0,0.13750289260557863,0.11601587233130164,7,1.8876347150021702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13651516832716173,4
0.0,0.05263157894736842,0.22771858614583468,0.020408163265306107,7,2.008160676774586,-1.6653345369377348e-16,-0.15789473684210517,-0.15789473684210534,-0.15789473684210537,-0.15789473684210523,-0.15789473684210548,-0.15789473684210542,-0.15789473684210523,-0.15789473684210525,-0.15789473684210534,-0.15789473684210525,0,0.22227259221696677,4
0.0,0.10526315789473684,0.2226174555708313,0.020408163265306093,7,2.077396943668779,0.0,-0.3157894736842102,-0.3157894736842102,-0.31578947368421023,-0.3157894736842105,-0.3157894736842102,-0.3157894736842106,-0.3157894736842099,-0.31578947368421095,-0.3157894736842109,-0.31578947368421095,0,0.2226046450487496,4
0.0,0.15789473684210525,0.2325478848131838,0.020408163265306117,7,1.3512588958073146,0.0,-0.4736842105263159,-0.4736842105263159,-0.47368421052631576,-0.4736842105263155,-0.47368421052631604,-0.47368421052631554,-0.47368421052631626,-0.4736842105263158,-0.47368421052631593,-0.4736842105263157,0,0.23238799616887365,4
0.0,0.21052631578947367,0.25634283613404574,0.02040816326530611,7,1.8769948457549976,0.8421052631578942,-0.6315789473684206,0.21052631578947364,-0.6315789473684207,-0.6315789473684202,-0.6315789473684211,-0.6315789473684207,-0.6315789473684217,-0.6315789473684207,-0.6315789473684214,-0.6315789473684211,0,0.25430897935088753,4
0.0,0.2631578947368421,0.24839816484855734,0.020408163265306124,7,1.419568213378073,1.1102230246251565e-16,-0.7894736842105264,-0.7894736842105263,-0.7894736842105254,-0.7894736842105268,-0.7894736842105262,0.26315789473684187,-0.789473684210526,-0.7894736842105264,-0.7894736842105259,-0.7894736842105267,0,0.24836484236440065,4
0.0,0.3157894736842105,0.2390859664301453,0.020408163265306117,7,2.2507300349507005,-3.3306690738754696e-16,-0.9473684210526319,-0.9473684210526322,-0.9473684210526325,-0.9473684210526323,-0.9473684210526333,-0.9473684210526327,-0.9473684210526316,-0.947368421052632,-0.9473684210526314,-0.9473684210526322,0,0.23755956470667314,4
0.0,0.3684210526315789,0.24050204667850322,0.020408163265306114,7,1.9996678018734686,2.220446049250313e-16,-1.1052631578947363,-1.105263157894736,-1.1052631578947385,-1.1052631578947398,-1.1052631578947398,-1.1052631578947372,-1.1052631578947376,-1.1052631578947398,-1.10526315789474,-1.1052631578947365,0,0.2394601722872828,4
0.0,0.42105263157894735,0.22998611861172474,0.020408163265306103,7,1.7280723162324385,-2.220446049250313e-15,-1.263157894736841,-1.2631578947368431,-1.2631578947368416,-1.2631578947368414,-1.2631578947368434,-1.2631578947368431,-1.2631578947368403,-1.2631578947368418,-1.2631578947368411,-1.263157894736842,0,0.2291660929955335,4
0.0,0.47368421052631576,0.24416701832914997,0.020408163265306117,7,1.8156111329558073,-4.440892098500626e-16,-1.4210526315789476,-1.421052631578948,-1.4210526315789471,-1.421052631578945,-1.4210526315789453,-1.4210526315789462,-1.4210526315789482,-1.4210526315789476,-1.421052631578947,-1.4210526315789478,0,0.2423707606984875,4
0.0,0.5263157894736842,0.239657434881023,0.020408163265306138,7,1.8701305121325453,-1.1102230246251565e-15,-1.5789473684210533,-1.5789473684210544,-1.5789473684210529,-1.578947368421054,-1.5789473684210524,-1.5789473684210535,-1.5789473684210535,-1.578947368421053,-1.5789473684210524,-1.5789473684210524,0,0.23961689301483188,4
0.0,0.5789473684210527,0.25824730408366975,0.020408163265306138,7,1.9892072116449304,-1.3322676295501878e-15,-1.7368421052631566,-1.736842105263158,-1.7368421052631604,-1.736842105263158,-1.7368421052631595,0.5789473684210523,-1.7368421052631577,-1.7368421052631584,-1.7368421052631575,-1.7368421052631589,0,0.2567462165990607,4
0.0,0.631578947368421,0.25628738154952446,0.02040816326530613,7,2.011030397218758,2.6645352591003757e-15,-1.8947368421052644,-1.8947368421052617,-1.8947368421052642,-1.8947368421052644,-1.8947368421052633,-1.8947368421052642,-1.8947368421052633,-1.8947368421052626,-1.894736842105264,-1.8947368421052633,0,0.2551051606195873,4
0.0,0.6842105263157894,0.21694716704234712,0.02040816326530612,7,2.023211953205079,0.0,-2.0526315789473677,-2.0526315789473677,-2.052631578947367,-2.052631578947364,-2.0526315789473677,-2.05263157894737,-2.0526315789473712,0.6842105263157885,-2.0526315789473664,-2.052631578947366,0,0.2141843009855215,4
0.0,0.7368421052631579,0.22805869505647397,0.020408163265306128,7,2.0362639142249037,-8.881784197001252e-16,-2.210526315789474,-2.210526315789475,-2.210526315789476,-2.210526315789473,-2.2105263157894712,-2.2105263157894743,-2.210526315789479,-2.210526315789473,-2.2105263157894717,-2.2105263157894743,0,0.22792867577040704,4
0.0,0.7894736842105263,0.24720173497176173,0.020408163265306124,7,1.7429178968183785,-8.881784197001252e-16,-2.3684210526315774,-2.3684210526315783,-2.36842105263158,-2.368421052631577,-2.3684210526315796,-2.36842105263158,-2.3684210526315783,-2.36842105263158,-2.3684210526315788,-2.3684210526315805,0,0.24691025800864871,4
0.0,0.8421052631578947,0.2459780072628953,0.020408163265306117,7,1.6608064931522397,-4.884981308350689e-15,-2.526315789473683,-2.526315789473688,-2.5263157894736867,-2.5263157894736845,-2.5263157894736885,-2.526315789473681,-2.526315789473686,-2.526315789473687,0.8421052631578945,-2.526315789473682,0,0.24375416991152277,4
0.0,0.894736842105263,0.2819240799417451,0.020408163265306128,7,1.5700903383560534,-1.3322676295501878e-15,-2.684210526315791,-2.6842105263157925,-2.684210526315793,-2.68421052631579,-2.6842105263157907,-2.684210526315792,-2.684210526315794,-2.6842105263157894,-2.684210526315792,-2.6842105263157894,0,0.2502620058528907,4
0.0,0.9473684210526315,0.2347370550786403,0.02040816326530611,7,1.9537077363785542,-4.440892098500626e-16,-2.8421052631578934,-2.842105263157894,-2.842105263157895,-2.842105263157895,-2.8421052631578934,-2.8421052631578956,-2.8421052631578925,-2.842105263157896,-2.8421052631578934,-2.842105263157895,0,0.23472640516523408,4
0.0,1.0,0.25284933181474906,0.020408163265306124,7,1.879454244535655,-1.7763568394002505e-15,-3.0,-3.0000000000000018,-3.000000000000002,-3.0000000000000036,-3.000000000000001,-3.0000000000000058,-3.000000000000002,-3.000000000000004,-3.0000000000000018,-2.9999999999999996,0,0.2527333988731758,4
0.10526315789473684,0.0,0.5102040816326596,0.020408163265306388,7,4.64794847161995,0.02677747314086798,-0.36984408308418476,-0.3430666099433168,-0.36984408308419225,-0.31888948465528505,-0.3055031883298572,-0.2853404318636814,-0.28011857292646175,-0.23572643218265116,-0.23088498869253118,-0.23029758618567686,0,-6.661338147750939e-15,4
0.10526315789473684,0.05263157894736842,0.5102040816326543,0.020408163265306173,7,4.647948471619897,-1.3322676295501878e-15,-0.5277388199262858,-0.5277388199262871,-0.3936211690247657,-0.3469368205211229,-0.35244262131994997,-0.310341020413897,-0.3296104529334855,-0.32470687183780544,-0.36314271835407574,-0.36314271835406847,0,-1.2212453270876722e-15,4
0.10526315789473684,0.10526315789473684,0.5102040816326542,0.020408163265306173,7,4.6479484716199,-1.3322676295501878e-15,-0.6856335567683927,-0.685633556768394,-0.5515159058668835,-0.5048315573632404,-0.5103373581620543,-0.5210374551961795,-0.48750518977559487,-0.4826016086799133,-0.5210374551961826,-0.4682357572560085,0,-1.1102230246251565e-15,4
0.10526315789473684,0.15789473684210525,0.5102040816326543,0.02040816326530618,7,4.647948471619899,6.661338147750939e-16,-0.8435282936104984,-0.8435282936104977,-0.7094106427089868,-0.6627262942053386,-0.678932192038276,-0.6682320950041678,-0.6453999266177115,-0.6404963455220283,-0.6789321920382866,-0.626130494098116,0,-1.4432899320127035e-15,4
0.10526315789473684,0.21052631578947367,0.5102040816326556,0.02040816326530623,7,4.647948471619911,4.440892098500626e-16,-1.0014230304526053,-1.0014230304526048,-0.8673053795511053,-0.820621031047466,-0.8261268318462749,-0.7983910823641289,-0.8032946634598093,-0.8368269288803891,-0.8368269288803936,-0.7840252309402184,0,-2.6645352591003757e-15,4
0.10526315789473684,0.2631578947368421,0.5102040816326564,0.020408163265306256,7,4.6479484716199195,-2.4424906541753444e-15,-1.1593177672947155,-1.159317767294718,-1.0252001163932174,-0.9785157678895837,-0.9840215686883834,-0.9562858192062345,-0.9611894003019178,-0.9947216657225099,-0.9947216657224958,-0.9419199677823284,0,-3.3306690738754696e-15,4
0.10526315789473684,0.3157894736842105,0.5102040816326553,0.020408163265306214,7,4.647948471619907,-2.220446049250313e-15,-1.3172125041368186,-1.3172125041368208,-1.1830948532353351,-1.136410504731695,-1.1419163055304786,-1.1526164025646144,-1.1190841371440214,-1.1141805560483387,-1.1526164025646062,-1.0998147046244384,0,-2.4424906541753444e-15,4
0.10526315789473684,0.3684210526315789,0.510204081632655,0.0204081632653062,7,4.647948471619902,2.220446049250313e-16,-1.4751072409789203,-1.47510724097892,-1.3409895900774433,-1.2943052415738372,-1.2998110423726303,-1.310511139406729,-1.272075292890454,-1.2769788739861192,-1.3105111394067235,-1.2577094414665226,0,-1.887379141862766e-15,4
